,Temp,Irradiance,Time,Monat,Wochentag,TagArt,Verbrauch,WW,Heiz
7993,1.34,0.0,1,11,6,2,0.3315621232074635,0.09615384615384615,0.45283625730994154
7994,1.14,0.0,2,11,6,2,0.24736416864484034,0.04807692307692307,0.46033625730994154
7995,1.19,0.0,3,11,6,2,0.22173870319863498,0.04807692307692307,0.46033625730994154
7996,1.29,0.0,4,11,6,2,0.20552667519123383,0.04807692307692307,0.46033625730994154
7997,1.48,0.0,5,11,6,2,0.20029698789948153,0.04807692307692307,0.46033625730994154
7998,2.28,0.0,6,11,6,2,0.2076185480430749,0.09615384615384615,0.45283625730994154
7999,1.86,26.0,7,11,6,2,0.2301061981345573,0.14423076923076922,0.44533625730994153
8000,3.18,117.0,8,11,6,2,0.3587564714126027,0.43269230769230765,0.40033625730994155
8001,5.77,263.0,9,11,6,2,0.637498751613308,0.7211538461538461,0.35533625730994156
8002,8.39,69.0,10,11,6,2,0.8503469921671165,0.8173076923076923,0.34033625730994155
8003,9.8,107.0,11,11,6,2,1.0108983649579573,0.8653846153846153,0.3328362573099416
8004,10.11,125.0,12,11,6,2,1.1076475713135887,0.7451923076923077,0.35158625730994153
8005,9.56,69.0,13,11,6,2,0.9915485475126503,0.625,0.3703362573099416
8006,8.77,37.0,14,11,6,2,0.7687639087010947,0.5288461538461539,0.38533625730994153
8007,7.99,0.0,15,11,6,2,0.6380217429681088,0.4567307692307692,0.39658625730994157
8008,6.91,0.0,16,11,6,2,0.5663750378376098,0.4807692307692308,0.39283625730994154
8009,6.68,0.0,17,11,6,2,0.5904315836667977,0.5288461538461539,0.38533625730994153
8010,6.46,0.0,18,11,6,2,0.7677179488617776,0.5769230769230769,0.3778362573099415
8011,6.23,0.0,19,11,6,2,0.8968912046978459,0.5769230769230769,0.3778362573099415
8012,6.01,0.0,20,11,6,2,0.9042127798169883,0.5288461538461539,0.38533625730994153
8013,5.78,0.0,21,11,6,2,0.7394776601955192,0.43269230769230765,0.40033625730994155
8014,5.56,0.0,22,11,6,2,0.6526648652970549,0.3605769230769231,0.41158625730994153
8015,5.33,0.0,23,11,6,2,0.5030958387107317,0.2403846153846154,0.43033625730994157
8016,5.1,0.0,0,12,0,0,0.3546862443735416,0.11503067484662576,0.5762827189684087
8017,4.88,0.0,1,12,0,0,0.24240397799874752,0.05751533742331288,0.5852551116064454
8018,4.65,0.0,2,12,0,0,0.21039825469164322,0.01917177914110429,0.59123670669847
8019,4.43,0.0,3,12,0,0,0.20357736313395577,0.01917177914110429,0.59123670669847
8020,4.2,0.0,4,12,0,0,0.20147862690696158,0.05751533742331288,0.5852551116064454
8021,3.98,0.0,5,12,0,0,0.2145957239988481,0.19171779141104295,0.5643195287843595
8022,3.75,0.0,6,12,0,0,0.356785052714303,0.5559815950920245,0.5074943754101264
8023,3.53,17.0,7,12,0,0,0.6380156392469456,0.5943251533742331,0.5015127803181019
8024,4.46,110.0,8,12,0,0,0.7104220329004858,0.5368098159509203,0.5104851729561387
8025,5.17,134.0,9,12,0,0,0.6700213757068021,0.40260736196319014,0.5314207557782246
8026,5.68,245.0,10,12,0,0,0.6154542455565829,0.36426380368098155,0.5374023508702491
8027,6.75,255.0,11,12,0,0,0.6091580360554054,0.325920245398773,0.5433839459622737
8028,7.45,182.0,12,12,0,0,0.6579536364602132,0.325920245398773,0.5433839459622737
8029,7.44,100.0,13,12,0,0,0.7041258277261354,0.30674846625766866,0.546374743508286
8030,7.32,71.0,14,12,0,0,0.6306700823332873,0.2684049079754601,0.5523563386003104
8031,6.25,0.0,15,12,0,0,0.5661339582592834,0.2300613496932515,0.558337933692335
8032,4.11,0.0,16,12,0,0,0.5362269709992493,0.28757668711656437,0.5493655410542981
8033,2.27,0.0,17,12,0,0,0.6086333443862757,0.40260736196319014,0.5314207557782246
8034,1.76,0.0,18,12,0,0,0.7996182878020056,0.42177914110429443,0.5284299582322123
8035,1.46,0.0,19,12,0,0,0.9690912013293504,0.5559815950920245,0.5074943754101264
8036,0.59,0.0,20,12,0,0,0.9481038593823846,0.5943251533742331,0.5015127803181019
8037,0.36,0.0,21,12,0,0,0.7812543724323504,0.5368098159509203,0.5104851729561387
8038,0.06,0.0,22,12,0,0,0.6673979600121186,0.30674846625766866,0.546374743508286
8039,0.07,0.0,23,12,0,0,0.5141902563162283,0.19171779141104295,0.5643195287843595
8040,0.56,0.0,0,12,1,0,0.3558373894365848,0.11503067484662576,0.5762827189684087
8041,0.17,0.0,1,12,1,0,0.2431907075222728,0.05751533742331288,0.5852551116064454
8042,-0.46,0.0,2,12,1,0,0.21108110864809052,0.01917177914110429,0.59123670669847
8043,-0.74,0.0,3,12,1,0,0.20423807971530625,0.01917177914110429,0.59123670669847
8044,-1.28,0.0,4,12,1,0,0.20213253194904296,0.05751533742331288,0.5852551116064454
8045,-0.9,0.0,5,12,1,0,0.2152922009786396,0.19171779141104295,0.5643195287843595
8046,0.41000000000000003,0.0,6,12,1,0,0.3579430095506628,0.5559815950920245,0.5074943754101264
8047,1.31,3.0,7,12,1,0,0.6400863383478039,0.5943251533742331,0.5015127803181019
8048,2.03,24.0,8,12,1,0,0.7127277296605107,0.5368098159509203,0.5104851729561387
8049,3.04,55.0,9,12,1,0,0.6721959506876046,0.40260736196319014,0.5314207557782246
8050,3.99,63.0,10,12,1,0,0.6174517212748096,0.36426380368098155,0.5374023508702491
8051,4.54,91.0,11,12,1,0,0.611135076837127,0.325920245398773,0.5433839459622737
8052,5.59,49.0,12,12,1,0,0.6600890449919263,0.325920245398773,0.5433839459622737
8053,5.78,20.0,13,12,1,0,0.706411089563698,0.30674846625766866,0.546374743508286
8054,6.06,107.0,14,12,1,0,0.6327169414941509,0.2684049079754601,0.5523563386003104
8055,6.56,0.0,15,12,1,0,0.5679713632317066,0.2300613496932515,0.558337933692335
8056,7.22,0.0,16,12,1,0,0.5379673120788071,0.28757668711656437,0.5493655410542981
8057,7.87,0.0,17,12,1,0,0.6106086826079535,0.40260736196319014,0.5314207557782246
8058,8.71,0.0,18,12,1,0,0.8022134736312204,0.42177914110429443,0.5284299582322123
8059,8.44,0.0,19,12,1,0,0.9722364164401529,0.5559815950920245,0.5074943754101264
8060,8.4,0.0,20,12,1,0,0.9511809591664544,0.5943251533742331,0.5015127803181019
8061,8.37,0.0,21,12,1,0,0.7837899574355714,0.5368098159509203,0.5104851729561387
8062,8.23,0.0,22,12,1,0,0.6695640205275023,0.30674846625766866,0.546374743508286
8063,8.2,0.0,23,12,1,0,0.5158590765306443,0.19171779141104295,0.5643195287843595
8064,8.38,0.0,0,12,2,0,0.3569797636761721,0.11503067484662576,0.5762827189684087
8065,8.9,0.0,1,12,2,0,0.2439714428152516,0.05751533742331288,0.5852551116064454
8066,9.47,0.0,2,12,2,0,0.21175875981707906,0.01917177914110429,0.59123670669847
8067,9.58,0.0,3,12,2,0,0.204893762098488,0.01917177914110429,0.59123670669847
8068,9.52,0.0,4,12,2,0,0.20278145474617418,0.05751533742331288,0.5852551116064454
8069,9.51,0.0,5,12,2,0,0.2159833713545751,0.19171779141104295,0.5643195287843595
8070,9.64,0.0,6,12,2,0,0.3590921436085648,0.5559815950920245,0.5074943754101264
8071,9.49,18.0,7,12,2,0,0.6421412603174802,0.5943251533742331,0.5015127803181019
8072,9.51,99.0,8,12,2,0,0.715015858590242,0.5368098159509203,0.5104851729561387
8073,9.92,201.0,9,12,2,0,0.6743539568689043,0.40260736196319014,0.5314207557782246
8074,10.77,281.0,10,12,2,0,0.6194339776274895,0.36426380368098155,0.5374023508702491
8075,11.78,138.0,11,12,2,0,0.6130970543378925,0.325920245398773,0.5433839459622737
8076,12.68,219.0,12,12,2,0,0.6622081833990665,0.325920245398773,0.5433839459622737
8077,12.56,138.0,13,12,2,0,0.7086789396554506,0.30674846625766866,0.546374743508286
8078,11.89,68.0,14,12,2,0,0.6347482047973374,0.2684049079754601,0.5523563386003104
8079,11.47,0.0,15,12,2,0,0.569794768726805,0.2300613496932515,0.558337933692335
8080,10.94,0.0,16,12,2,0,0.5396943931709093,0.28757668711656437,0.5493655410542981
8081,10.61,0.0,17,12,2,0,0.6125689701435765,0.40260736196319014,0.5314207557782246
8082,10.67,0.0,18,12,2,0,0.8047888857558118,0.42177914110429443,0.5284299582322123
8083,10.27,0.0,19,12,2,0,0.9753576674040788,0.5559815950920245,0.5074943754101264
8084,10.08,0.0,20,12,2,0,0.9542346143353313,0.5943251533742331,0.5015127803181019
8085,9.75,0.0,21,12,2,0,0.7863062230430415,0.5368098159509203,0.5104851729561387
8086,9.74,0.0,22,12,2,0,0.6717135774659247,0.30674846625766866,0.546374743508286
8087,9.61,0.0,23,12,2,0,0.5175151814788518,0.19171779141104295,0.5643195287843595
8088,9.15,0.0,0,12,3,0,0.3581129825487153,0.11503067484662576,0.5762827189684087
8089,8.83,0.0,1,12,3,0,0.24474592100795226,0.05751533742331288,0.5852551116064454
8090,8.58,0.0,2,12,3,0,0.21243098005431427,0.01917177914110429,0.59123670669847
8091,8.21,0.0,3,12,3,0,0.20554418965105556,0.01917177914110429,0.59123670669847
8092,7.96,0.0,4,12,3,0,0.2034251768699859,0.05751533742331288,0.5852551116064454
8093,7.86,0.0,5,12,3,0,0.2166690024392681,0.19171779141104295,0.5643195287843595
8094,7.7,0.0,6,12,3,0,0.36023206814026654,0.5559815950920245,0.5074943754101264
8095,7.57,17.0,7,12,3,0,0.6441797137960132,0.5943251533742331,0.5015127803181019
8096,7.9,59.0,8,12,3,0,0.7172856496127269,0.5368098159509203,0.5104851729561387
8097,8.28,27.0,9,12,3,0,0.6764946682552511,0.40260736196319014,0.5314207557782246
8098,8.0,129.0,10,12,3,0,0.6214003475444554,0.36426380368098155,0.5374023508702491
8099,7.75,203.0,11,12,3,0,0.6150433082347069,0.325920245398773,0.5433839459622737
8100,7.19,129.0,12,12,3,0,0.6643103387307213,0.325920245398773,0.5433839459622737
8101,6.92,46.0,13,12,3,0,0.7109286142217972,0.30674846625766866,0.546374743508286
8102,6.76,32.0,14,12,3,0,0.636763189429281,0.2684049079754601,0.5523563386003104
8103,6.32,0.0,15,12,3,0,0.5716035612019557,0.2300613496932515,0.558337933692335
8104,5.89,0.0,16,12,3,0,0.541407632669539,0.28757668711656437,0.5493655410542981
8105,5.63,0.0,17,12,3,0,0.6145135475697807,0.40260736196319014,0.5314207557782246
8106,5.37,0.0,18,12,3,0,0.8073436578392208,0.42177914110429443,0.5284299582322123
8107,4.9,0.0,19,12,3,0,0.9784539034619283,0.5559815950920245,0.5074943754101264
8108,4.58,0.0,20,12,3,0,0.9572637961705537,0.5943251533742331,0.5015127803181019
8109,4.23,0.0,21,12,3,0,0.7888023227098763,0.5368098159509203,0.5104851729561387
8110,3.4,0.0,22,12,3,0,0.6738459066311775,0.30674846625766866,0.546374743508286
8111,2.82,0.0,23,12,3,0,0.5191580138446331,0.19171779141104295,0.5643195287843595
8112,2.23,0.0,0,12,4,0,0.3592366586318345,0.11503067484662576,0.5762827189684087
8113,1.97,0.0,1,12,4,0,0.24551387734143557,0.05751533742331288,0.5852551116064454
8114,1.76,0.0,2,12,4,0,0.21309753955119945,0.01917177914110429,0.59123670669847
8115,1.2,0.0,3,12,4,0,0.20618914003128078,0.01917177914110429,0.59123670669847
8116,1.47,0.0,4,12,4,0,0.204063478272788,0.05751533742331288,0.5852551116064454
8117,1.57,0.0,5,12,4,0,0.21734885988103017,0.19171779141104295,0.5643195287843595
8118,1.57,0.0,6,12,4,0,0.36136239342927134,0.5559815950920245,0.5074943754101264
8119,1.76,0.0,7,12,4,0,0.6462010015758958,0.5943251533742331,0.5015127803181019
8120,2.5100000000000002,63.0,8,12,4,0,0.7195363268034658,0.5368098159509203,0.5104851729561387
8121,3.68,79.0,9,12,4,0,0.6786173525538367,0.40260736196319014,0.5314207557782246
8122,4.77,139.0,10,12,4,0,0.6233501590076155,0.36426380368098155,0.5374023508702491
8123,5.75,104.0,11,12,4,0,0.6169731723570294,0.325920245398773,0.5433839459622737
8124,6.42,82.0,12,12,4,0,0.6663947912888092,0.325920245398773,0.5433839459622737
8125,6.89,63.0,13,12,4,0,0.7131593445352176,0.30674846625766866,0.546374743508286
8126,6.74,30.0,14,12,4,0,0.6387612058292467,0.2684049079754601,0.5523563386003104
8127,5.96,0.0,15,12,4,0,0.5733971212669879,0.2300613496932515,0.558337933692335
8128,5.19,0.0,16,12,4,0,0.5431064453701886,0.28757668711656437,0.5493655410542981
8129,4.72,0.0,17,12,4,0,0.6164417496156553,0.40260736196319014,0.5314207557782246
8130,4.31,0.0,18,12,4,0,0.809876916347909,0.42177914110429443,0.5284299582322123
8131,2.92,0.0,19,12,4,0,0.9815240666575213,0.5559815950920245,0.5074943754101264
8132,2.75,0.0,20,12,4,0,0.9602674696563012,0.5943251533742331,0.5015127803181019
8133,2.39,0.0,21,12,4,0,0.7912774031440212,0.5368098159509203,0.5104851729561387
8134,2.38,0.0,22,12,4,0,0.6759602802285606,0.30674846625766866,0.546374743508286
8135,2.8,0.0,23,12,4,0,0.5207870122634692,0.19171779141104295,0.5643195287843595
8136,3.1,0.0,0,12,5,1,0.377408408933326,0.13420245398773006,0.5732919214223964
8137,3.38,0.0,1,12,5,1,0.31717240538109254,0.07668711656441717,0.5822643140604331
8138,3.46,0.0,2,12,5,1,0.23401459809983882,0.03834355828220858,0.5882459091524577
8139,3.68,0.0,3,12,5,1,0.21482433231975986,0.03834355828220858,0.5882459091524577
8140,3.84,0.0,4,12,5,1,0.20682838918815233,0.03834355828220858,0.5882459091524577
8141,4.29,0.0,5,12,5,1,0.20522919994006938,0.03834355828220858,0.5882459091524577
8142,4.82,0.0,6,12,5,1,0.24307665881200863,0.07668711656441717,0.5822643140604331
8143,5.07,0.0,7,12,5,1,0.36728029919865346,0.11503067484662576,0.5762827189684087
8144,5.37,106.0,8,12,5,1,0.5639804897544829,0.34509202453987725,0.5403931484162614
8145,7.18,63.0,9,12,5,1,0.7334944853043633,0.5751533742331287,0.5045035778641141
8146,7.48,100.0,10,12,5,1,0.7782717707930269,0.651840490797546,0.49254038768006503
8147,7.57,94.0,11,12,5,1,0.8075902271643902,0.6901840490797545,0.4865587925880405
8148,7.78,194.0,12,12,5,1,0.8656940761439569,0.5943251533742331,0.5015127803181019
8149,8.1,168.0,13,12,5,1,0.9030084816033223,0.4984662576687116,0.5164667680481632
8150,8.23,22.0,14,12,5,1,0.8427723825829107,0.42177914110429443,0.5284299582322123
8151,8.24,0.0,15,12,5,1,0.7809370898752435,0.36426380368098155,0.5374023508702491
8152,8.25,0.0,16,12,5,1,0.7510855670263429,0.3834355828220859,0.5344115533242368
8153,8.25,0.0,17,12,5,1,0.8630287526658171,0.42177914110429443,0.5284299582322123
8154,8.03,0.0,18,12,5,1,1.0938449744458256,0.460122699386503,0.5224483631401877
8155,8.19,0.0,19,12,5,1,1.1364900112759242,0.460122699386503,0.5224483631401877
8156,7.93,0.0,20,12,5,1,1.0282782672331927,0.42177914110429443,0.5284299582322123
8157,8.06,0.0,21,12,5,1,0.7564162077719453,0.34509202453987725,0.5403931484162614
8158,7.75,0.0,22,12,5,1,0.6721922664838038,0.28757668711656437,0.5493655410542981
8159,7.77,0.0,23,12,5,1,0.604493286984283,0.19171779141104295,0.5643195287843595
